"","hh_ID","freq_mean","pct_meat_mean","pct_fish_mean","pct_protein_mean","calories_total_grams_mean","avg_calories_pp_mean","fish_calories_wk_mean","meat_calories_wk_mean","protein_calories_wk_mean","freq_sd","pct_meat_sd","pct_fish_sd","pct_protein_sd","calories_total_grams_sd","avg_calories_pp_sd","fish_calories_wk_sd","meat_calories_wk_sd","protein_calories_wk_sd","freq_var","pct_meat_var","pct_fish_var","pct_protein_var","calories_total_grams_var","avg_calories_pp_var","fish_calories_wk_var","meat_calories_wk_var","protein_calories_wk_var","numChildren","hh_members","sex","age","maritalStatus","literacy","education","attendingCollege","occupationType","canCarry20L","canWalk5Km","canStandOwn","pctCanCarry20L","pctCanWalk5Km","pctCanStandOwn"
"116",226300,4.15789473684211,0.0976921470342523,0.145614035087719,0.243306182121972,3197.32842779276,799.332106948191,375.899831315789,263.512894726316,639.412726042105,2.33506519235105,0.163234448591568,0.219181085042364,0.228343113250109,1490.36515141717,372.591287854294,563.895125368477,410.498043855528,585.84031832627,5.45252945252945,0.0266454852069931,0.048040348040348,0.052140577368752,2221188.28455874,138824.267784921,317977.71241433,168508.644009215,343208.878576626,2,4,"0",26,"2","4","2","0","trader","1","1","1",0.5,1,1
"117",226301,3.14285714285714,0.0142857142857143,0.19047619047619,0.204761904761905,1132.57777,283.1444425,394.872055714286,106.428571428571,501.300627142857,2.92973263854116,0.0353553390593274,0.353553390593274,0.347411059761264,671.39918489965,167.849796224913,773.470685513263,263.397275991989,762.779535148988,8.58333333333333,0.00125,0.125,0.120694444444444,450776.865483915,28173.5540927447,598256.901348357,69378.125,581832.619242106,2,4,"0",34,"2","4","2","0","farming","1","1","1",1,1,1
"118",226302,5,0.0776942355889724,0.108267463530621,0.185961699119594,4194.73582052474,466.081757836082,305.235820526316,200.526315789474,505.762136315789,3.03040151355119,0.143804727661009,0.164059014542052,0.175285231340094,1589.10298430366,176.566998255962,397.204674703092,353.256477490348,399.757451470945,9.18333333333333,0.0206797996976568,0.0269153602525092,0.0307249123259502,2525248.2947228,31175.904873121,157771.553605989,124790.138888889,159806.020006545,3,9,"0",30,"2","4","2","0","wage","0","0","1",0,0,1
"119",226303,1,0,0,0,800.5,200.125,0,0,0,0,0,0,0,757.649187729167,189.412296932292,0,0,0,0,0,0,0,574032.291666667,35877.0182291667,0,0,0,2,4,"0",28,"2","3","2","0","wage","1","1","1",0.75,1,1
"120",226304,2,0.22463768115942,0.170289855072464,0.394927536231884,1131.24363891304,282.810909728261,173.097497608696,464.823369565217,637.920867173913,0.659536336882988,0.29946103411547,0.307958528826128,0.328591169317918,568.650016463218,142.162504115804,290.308828548243,660.174781894334,599.261503433436,0.434988179669031,0.0896769109535067,0.0948384554767533,0.107972156553717,323362.841223618,20210.1775764761,84279.215933053,435830.742649232,359114.349497302,1,4,"0",50,"2","4","2","0","farming","0","0","1",0.25,0.25,1
"121",226305,3.875,0.107101521164021,0.172222222222222,0.279323743386243,2863.15627210521,409.022324586458,285.925865375,442.107142841667,728.033008216667,1.92205925175581,0.145017681366451,0.259782318292041,0.236396121337732,1892.31695933329,270.330994190469,382.11816987177,652.988431777589,615.203240936442,3.6943117672601,0.0210301279089015,0.0674868528971872,0.0558831261835237,3580863.47458037,73078.8464200076,146014.295746151,426393.892035355,378475.027658702,3,7,"0",45,"2","4","2","0","self","1","1","1",0.571428571428571,0.571428571428571,1
"122",226308,2.32,0.06,0.0557142857142857,0.115714285714286,2135.8149864,711.9383288,134.8949864,129.2,264.0949864,1.85015591858549,0.162610908896998,0.142283647395141,0.199976287186616,1448.18236112986,482.727453709953,318.478125124441,373.6505634811,454.015787090063,3.42307692307692,0.0264423076923077,0.0202446363160649,0.039990515436944,2097232.15108765,233025.794565294,101428.316182779,139614.743589744,206130.33492701,1,3,"0",30,"2","1","1","0","trader","1","1","1",0.666666666666667,1,1
"123",226309,4.11111111111111,0.170458553791887,0.136155202821869,0.306613756613757,3637.81717835185,303.151431529321,631.544585759259,540,1171.54458575926,2.5158836081326,0.249360804797138,0.188951866039604,0.236723909311543,1199.35007166917,99.9458393057643,898.272758592353,710.796691616658,866.771091269308,6.32967032967033,0.0621808109690763,0.0357028076798485,0.0560382092397399,1438440.59441285,9989.17079453367,806893.948829116,505231.936813187,751292.124660188,5,12,"0",28,"2","4","2","0","trader","1","1","1",0.25,0.583333333333333,1
"124",227311,4.5,0.10836038961039,0.00568181818181818,0.114042207792208,3403.03722708312,1134.34574236104,30.62264375,265.03125,295.65389375,2.26828085545324,0.137000787133691,0.0220486931851212,0.138044458950006,706.989077935085,235.663025978362,118.833312674739,310.969160251384,374.61216832209,5.14509803921569,0.0187692156752508,0.000486144871171609,0.0190562726467998,499833.556319501,55537.0618132779,14121.3562012524,96701.818627451,140334.276654978,1,3,"0",30,"2","4","2","0","farming","0","1","1",0,1,1
"125",227312,1.55555555555556,0,0.333333333333333,0.333333333333333,1489.65554266667,744.827771333333,459.794431555556,0,459.794431555556,0.689202437604511,0,0.474341649025257,0.474341649025257,979.993941865833,489.996970932917,708.386512277626,0,708.386512277626,0.475,0,0.225,0.225,960388.126093734,240097.031523434,501811.450776859,0,501811.450776859,0,2,"0",36,"2","3","1","0","farming","0","1","1",0,1,1
"126",227313,1.72222222222222,0.0138888888888889,0.0416666666666667,0.0555555555555556,1400.30902619593,350.077256548982,184.967407305556,15.2222222222222,200.189629527778,0.961016193178931,0.0821994936526786,0.120327737777972,0.141694107418834,1619.88151041947,404.970377604868,611.778020924005,90.0906450433358,613.802160972206,0.923552123552124,0.00675675675675676,0.0144787644787645,0.0200772200772201,2624016.10779887,164001.006737429,374272.346885692,8116.32432432432,376753.09281415,1,4,"0",40,"2","4","3","0","farming","0","1","1",0,0.75,1
"127",227314,4.15217391304348,0.0782608695652174,0.241709799861974,0.319970669427191,5021.23449608261,836.872416013768,1802.78069173913,559.673913043478,2362.45460478261,1.65499458977925,0.141577290677632,0.12279329964515,0.216555995217308,1981.27357501415,330.212262502359,1270.23585561683,1039.21058533001,1640.56523462143,2.73900709219858,0.0200441292356186,0.0150781944377436,0.0468964990645588,3925444.97904936,109040.138306927,1613499.12889463,1079958.64066194,2691454.28904848,2,6,"0",23,"1","4","5","1","salaried","1","1","0",0.833333333333333,0.833333333333333,0
"128",227315,1.03333333333333,0,0,0,445.133333333333,111.283333333333,0,0,0,0.179605302026775,0,0,0,752.123877449741,188.030969362435,0,0,0,0.032258064516129,0,0,0,565690.327030033,35355.6454393771,0,0,0,0,4,"0",60,"2","4","2","0","prod","0","1","1",0.5,0.75,1
"129",227316,6.11764705882353,0.0318627450980392,0.0904316271963331,0.122294372294372,3498.70035274117,1749.35017637058,250.379873764706,160.579831917647,410.959705682353,3.18416219575713,0.0723356481111099,0.153936782826732,0.152138652554017,1411.57752838871,705.788764194357,425.366666459576,349.717153253274,471.749683712807,10.1388888888889,0.00523244598765432,0.0236965331070445,0.0231461696009518,1992551.11865199,498137.779662998,180936.800934933,122302.087279574,222547.764083133,0,2,"0",34,"2","4","3","0","farming","0","1","1",0,1,1
"130",227317,3.39130434782609,0.102053140096618,0.248792270531401,0.350845410628019,1223.62146689239,244.724293378478,203.78275053913,364.547919252174,568.330669791304,3.71880968248517,0.22226660699425,0.30846866626869,0.32482364312068,1890.91096819772,378.182193639544,393.778589532271,678.936571580384,843.375970870184,13.8295454545455,0.0494024445847362,0.0951529180695847,0.105510399130191,3575544.28965045,143021.771586018,155061.577574025,460954.868229326,711283.028241225,2,5,"0",40,"2","4","2","0","farming","0","1","1",0,1,1
"131",227320,2.66666666666667,0.238888888888889,0.166666666666667,0.405555555555556,1889.65417666667,314.942362777778,232.765287777778,764.944444444444,997.709732222222,1.16189500386223,0.227211355350035,0.25,0.183030052177231,864.866506417238,144.144417736206,359.500599013734,948.354476184934,817.349712704029,1.35,0.051625,0.0625,0.0335,747994.073922359,20777.61316451,129240.680691234,899376.2125,668060.552857359,1,6,"0",32,"2","4","6","0","salaried","1","1","1",0.666666666666667,0.666666666666667,0.833333333333333
"132",227321,1.97222222222222,0.166666666666667,0.287037037037037,0.453703703703704,864.610188018056,144.101698003009,262.355558388889,196.5,458.855558388889,0.600514579854445,0.288786570667134,0.262483273557514,0.290416053863219,535.324276922254,89.2207128203757,250.154485738155,324.530882099521,337.391432762433,0.360617760617761,0.0833976833976834,0.0688974688974689,0.0843414843414843,286572.081462334,7960.33559617596,62577.2667349206,105320.293436293,113832.978901487,3,6,"0",45,"2","4","5","0","farming","0","0","1",0,0.333333333333333,0.833333333333333
"133",228326,1,0,0,0,2903.023256,580.6046512,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"0",25,"1","4","3","1","nonearning","1","1","1",0.4,0.8,1
"134",228330,1.81818181818182,0,0,0,52.2422241018182,10.4484448203636,0,0,0,0.577350269189626,0,0,0,26.6915882747486,5.33831765494971,0,0,0,0.333333333333333,0,0,0,712.440884628695,28.4976353851478,0,0,0,3,5,"0",44,"2","4","5","0","farming","1","1","1",0.8,0.8,1
"135",229334,2.55555555555556,0.125925925925926,0.087962962962963,0.213888888888889,2369.94896970889,592.487242427222,334.6084,387.822222222222,722.430622222222,1.16563101030039,0.21422819563905,0.166759279275302,0.250308603993553,1074.14879971547,268.537199928867,629.755973364652,831.346259842997,945.985675938777,1.35869565217391,0.0458937198067633,0.0278086572244181,0.0626543972332016,1153795.64393018,72112.2277456361,396592.58598846,691136.603754941,894888.899081346,1,4,"0",18,"1","4","4","0","nonearning","1","1","1",0.25,1,1
"136",229342,1.44444444444444,0.0555555555555556,0,0.0555555555555556,2486.89922488889,828.966408296296,0,165.555555555556,165.555555555556,0.5,0.158113883008419,0,0.158113883008419,1077.9273367427,359.309112247567,0,471.179371365089,471.179371365089,0.25,0.025,0,0.025,1161927.34329721,129103.038144134,0,222010,222010,1,3,"1",42,"2","4","3","0","nonearning","0","1","1",0.666666666666667,1,1
"137",229344,1.33333333333333,0.00793650793650794,0,0.00793650793650794,237.68380952381,47.5367619047619,0,55.2380952380952,55.2380952380952,1.08502199391198,0.0355334527259351,0,0.0355334527259351,923.55743506415,184.71148701283,0,247.312830972508,247.312830972508,1.17727272727273,0.00126262626262626,0,0.00126262626262626,852958.335862273,34118.3334344909,0,61163.6363636364,61163.6363636364,0,5,"0",26,"1","4","3","0","farming","1","1","1",0.6,0.6,0.8
"138",229345,1.33333333333333,0,0.666666666666667,0.666666666666667,749.84736,93.73092,293.180693333333,0,293.180693333333,0.5,0,0.5,0.5,467.141147235994,58.3926434044993,224.140611761816,0,224.140611761816,0.25,0,0.25,0.25,218220.851440961,3409.70080376502,50239.0138409611,0,50239.0138409611,1,8,"0",26,"2","1","2","0","trader","1","1","1",0.25,0.25,0.5
"139",230347,6,0.0527777777777778,0.0414920634920635,0.0942698412698413,3691.12987432,922.78246858,183.6044092,182,365.6044092,3.31324072511553,0.0942974283093393,0.0715470120997622,0.0981032279517896,1688.0526172317,422.013154307925,364.720461028121,317.980783768695,408.893245258326,10.9775641025641,0.00889200498575498,0.00511897494040351,0.0096242433345608,2849521.6385428,178095.102408925,133021.014692565,101111.778846154,167193.686017885,1,4,"0",17,"3","1","1","1","wage","0","0","0",0,0,0
"140",230347,6,0.0527777777777778,0.0414920634920635,0.0942698412698413,3691.12987432,922.78246858,183.6044092,182,365.6044092,3.31324072511553,0.0942974283093393,0.0715470120997622,0.0981032279517896,1688.0526172317,422.013154307925,364.720461028121,317.980783768695,408.893245258326,10.9775641025641,0.00889200498575498,0.00511897494040351,0.0096242433345608,2849521.6385428,178095.102408925,133021.014692565,101111.778846154,167193.686017885,1,4,"0",25,"1","1","2","1","wage","0","0","0",0,0,0
"141",230348,2.06382978723404,0.473404255319149,0.136170212765957,0.609574468085106,952.113379625532,158.685563270922,131.05410912766,514.080547093617,645.134656221277,1.31152914403462,0.431608596153682,0.269688214595646,0.382095380804592,939.659242622726,156.609873770454,243.602581124105,749.950841508317,709.594021625047,1.72010869565217,0.186285980273752,0.0727317330917874,0.145996880032206,882959.492246315,24526.6525623976,59342.2175303263,562426.264679034,503523.675526007,4,6,"1",16,"1","4","3","0","nonearning","0","1","1",0.166666666666667,0.833333333333333,0.833333333333333
"142",230353,4.27272727272727,0.0303030303030303,0.163203463203463,0.193506493506493,1593.00839387818,398.252098469545,350.056878727273,52.7272727272727,402.784151454545,1.60727512683216,0.0962250448649376,0.171610353355166,0.169516452488834,714.641338959513,178.660334739878,395.257637304781,167.431578064991,383.456931623042,2.58333333333333,0.00925925925925926,0.0294501133786848,0.0287358276643991,510712.243349845,31919.5152093653,156228.599847758,28033.3333333333,147039.218409758,2,4,"0",38,"2","4","2","0","farming","1","0","0",0.25,0.25,0
"143",231362,1,0,0,0,3.12,0.78,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"0",16,"1","4","2","1","farming","1","1","1",0.75,0.75,0.5
"144",232372,2.33333333333333,0.166666666666667,0,0.166666666666667,2877.015504,959.005168,0,43.3333333333333,43.3333333333333,0.5,0.25,0,0.25,1253.77654638664,417.925515462213,0,65,65,0.25,0.0625,0,0.0625,1571955.62826921,174661.736474357,0,4225,4225,0,3,"0",26,"1","4","3","1","nonearning","1","1","1",1,1,1
"145",233383,3.96875,0.0401041666666667,0.0901041666666667,0.130208333333333,2339.11697874997,467.823395749994,150.66340725,112.272321425,262.935728675,1.18602154968809,0.113543352833788,0.141849832713084,0.160559329719402,1005.59557733717,201.119115467433,260.875486966837,321.920052828929,371.247638500535,1.40664711632454,0.0128920929727381,0.0201213750407299,0.0257792983599435,1011222.46516007,40448.8986064027,68056.0197001844,103632.52041338,137824.809092224,1,5,"0",38,"2","4","2","0","self","0","1","1",0.2,0.4,0.8
"146",233386,1.07142857142857,0,0,0,7.77385714285714,1.94346428571429,0,0,0,0.258198889747161,0,0,0,13.6219654088535,3.40549135221336,0,0,0,0.0666666666666667,0,0,0,185.5579416,11.59737135,0,0,0,0,4,"0",30,"2","4","2","0","farming","1","1","1",1,1,1
"147",233390,1,0.555555555555556,0,0.555555555555556,1095.09259258889,273.773148147222,0,791.111111111111,791.111111111111,0,0.5,0,0.5,839.613881167629,209.903470291907,0,944.132869356851,944.132869356851,0,0.25,0,0.25,704951.46944937,44059.4668405856,0,891386.875,891386.875,2,4,"0",46,"2","4","3","1","trader","1","1","1",0.75,1,1
"148",234397,1.8974358974359,0.0897435897435897,0.064957264957265,0.154700854700855,576.191500923077,64.0212778803419,35.2748342564103,143.615384615385,178.890218871795,1.03300787177925,0.24350105371003,0.195299290488975,0.292861587369742,1023.42494117631,113.713882352923,156.21713473172,512.245016158232,525.984853568626,1.06710526315789,0.0592927631578947,0.0381418128654971,0.0857679093567252,1047398.61022173,12930.8470397744,24403.7931837884,262394.956578947,276660.066183609,4,9,"1",30,"2","4","3","0","nonearning","1","1","1",0.444444444444444,0.555555555555556,0.666666666666667
"149",234398,1.3953488372093,0.062015503875969,0.0348837209302326,0.0968992248062016,1468.26939379023,489.423131263411,77.67695,183.405315604651,261.082265604651,0.839372059664518,0.193695734382659,0.127411797859406,0.22231239151878,625.823556850144,208.607852283381,288.762368627686,555.995942722952,603.329963333025,0.704545454545455,0.0375180375180375,0.0162337662337662,0.0494227994227994,391655.124308565,43517.236034285,83383.7055354716,309131.488324384,364007.044655429,1,3,"1",45,"3","4","2","0","farming","0","1","1",0,1,1
"150",234400,3.52,0.0333333333333333,0.059047619047619,0.0923809523809524,1379.2779682786,344.81949206965,69.64156828,69.6,139.24156828,4.32197723032956,0.115562540880256,0.204550960429239,0.226391209688911,1596.09857363524,399.024643408811,214.799097198395,250.071784565747,314.586884440208,18.6794871794872,0.0133547008547009,0.041841095412524,0.0512529798244084,2547530.65676046,159220.666047529,46138.6521572457,62535.8974358974,98964.907861797,0,4,"0",23,"1","4","4","1","farming","1","1","1",0.5,1,1
"151",234402,3.48837209302326,0.184558009250212,0.228518228997025,0.413076238247237,2533.37335144894,506.674670289789,579.582490985581,611.976744186047,1191.55923517163,3.44059040539009,0.306999797353655,0.258970627655269,0.283891721844537,1550.09008806025,310.018017612049,659.773116286657,935.839062596904,822.893656753481,11.8376623376623,0.0942488755751855,0.0670657859881638,0.0805945097318558,2402779.28110263,96111.171244105,435300.564974606,875794.751082251,677153.970325115,1,5,"0",30,"2","4","3","0","farming","1","1","1",0.4,0.6,0.4
"152",234406,1.03571428571429,0,0,0,2200.92857142857,2200.92857142857,0,0,0,0.185695338177052,0,0,0,459.921049363377,459.921049363377,0,0,0,0.0344827586206897,0,0,0,211527.37164751,211527.37164751,0,0,0,0,1,"0",30,"2","4","2","0","farming","0","1","1",0,1,1
"153",235411,1,0,0,0,1370,456.666666666667,0,0,0,0,0,0,0,1004.58946838995,334.863156129983,0,0,0,0,0,0,0,1009200,112133.333333333,0,0,0,1,3,"0",42,"2","4","2","0","wage","1","1","1",0.666666666666667,1,1
"154",235412,2.96,0.340380952380952,0.13,0.470380952380952,1966.65489723701,151.281145941308,223.203401292,675.045554278341,898.248955570341,2.05064092544946,0.381679327774688,0.285106317951063,0.371919142785468,1443.67656485079,111.052043450061,456.035638144389,872.996972481175,817.474381966703,4.20512820512821,0.145679109250538,0.0812856125356125,0.138323848770277,2084202.02389939,12332.5563544342,207968.50325776,762123.713961297,668264.365171843,5,13,"0",32,"2","4","4","0","trader","1","1","0",0.692307692307692,0.692307692307692,0.0769230769230769
"155",235413,9,0.222222222222222,0.222222222222222,0.444444444444444,8809.29096,1258.47013714286,3025.81596,3212,6237.81596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,"0",25,"2","4","6","0","trader","1","1","1",1,1,1
"156",235417,4.5,0.138888888888889,0,0.138888888888889,3759.6316736004,1253.2105578668,0,377.952380933333,377.952380933333,1.73205080756888,0.205093861593886,0,0.205093861593886,1525.88194880332,508.627316267775,0,580.814919599882,580.814919599882,3,0.0420634920634921,0,0.0420634920634921,2328315.72168383,258701.746853759,0,337345.970829817,337345.970829817,1,3,"0",42,"2","4","6","0","livestock","0","0","1",0,0,0.666666666666667
"157",236419,2,0.323412698412698,0.170815295815296,0.494227994227994,1226.58702746012,245.317405492024,288.628198095238,644.642857142857,933.271055238095,1.60402217073832,0.396942885217651,0.278764750646824,0.409152814234513,908.690950887528,181.738190177506,469.193157916565,772.808568025346,806.467798581598,2.57288712422008,0.157563654124913,0.0777097862031859,0.167406025396022,825719.244224879,33028.7697689952,220142.219435719,597233.082813386,650390.310149048,1,5,"0",24,"1","4","4","0","farming","1","1","1",0.8,0.8,1
"158",236420,3.75,0.0178571428571429,0.11875,0.136607142857143,2371.72446733304,790.574822444345,207.303561285714,20.7142857142857,228.017847,1.57364955585695,0.0928476690885259,0.210925129814821,0.221051152847918,1085.24355072939,361.747850243131,321.850393989811,107.70329614269,326.478815963422,2.47637292464879,0.00862068965517241,0.0444894103873989,0.0488636121753938,1177753.56439974,130861.507155527,103587.676111396,11600,106588.417272878,0,3,"0",55,"2","4","3","0","farming","1","1","1",1,1,1
"159",236427,1.25,0.25,0,0.25,147.8180232564,36.9545058141,0,130,130,0.447213595499958,0.447213595499958,0,0.447213595499958,222.164425911783,55.5411064779458,0,232.551069659978,232.551069659978,0.2,0.2,0,0.2,49357.0321407123,3084.81450879452,0,54080,54080,2,4,"0",13,"1","4","2","1","nonearning","0","1","1",0,0.75,0.75
"160",237433,5.92857142857143,0.138798536119965,0.0432769941698513,0.182075530289816,2900.38906571279,362.548633214098,222.044825413323,905.608843480952,1127.65366889428,3.14347770317123,0.140559603179103,0.0836678993910188,0.152036517987352,1635.64061476123,204.455076845154,505.213233961136,977.963350051106,1083.14696440489,9.88145207033466,0.0197570020458669,0.00700031738850564,0.0231151028017185,2675320.22065649,41801.8784477577,255240.411769469,956412.314043183,1173207.34649952,3,8,"0",24,"1","4","3","1","nonearning","1","1","1",0.375,0.875,1
"161",237437,1.5,0.5,0.25,0.75,1314.30266,328.575665,504.30266,372.5,876.80266,0.577350269189626,0.577350269189626,0.288675134594813,0.288675134594813,657.37408800274,164.343522000685,582.318553008089,430.125950546271,152.192602461817,0.333333333333333,0.333333333333333,0.0833333333333333,0.0833333333333333,432140.691577434,27008.7932235896,339094.897177434,185008.333333333,23162.5882441008,1,4,"0",27,"2","4","2","0","prod","1","1","1",0.5,0.5,1
"162",238447,6.37777777777778,0.135061396005668,0.0933255392698117,0.22838693527548,4151.052483765,830.210496753,406.389868666667,732.05396824,1138.44383690667,5.59617670163205,0.213911410319462,0.22047770554424,0.274873734255557,2493.63796176675,498.727592353351,673.686203767622,931.241545828673,1082.54140003326,31.3171936758893,0.0457580914648611,0.0486104186420526,0.0755555697835944,6218230.28436425,248729.21137457,453853.10114683,867210.816677377,1171895.88278598,0,5,"0",22,"1","4","4","1","nonearning","1","1","1",0.8,1,1
"163",238451,4.9,0.17234360410831,0.00444444444444444,0.176788048552754,5179.68626809705,1294.92156702426,19.957001,514.88735714,534.84435814,4.10493989995455,0.235216403730704,0.0200062529312142,0.234593556437089,2865.90857869533,716.477144673832,93.6006379464898,546.581177212128,554.257723160702,16.8505315822389,0.0553267565840055,0.000400250156347717,0.0550341367218017,8213431.98143947,513339.498839967,8761.07942398986,298750.983282596,307201.623683285,2,4,"0",26,"1","4","5","1","farming","1","1","1",1,1,1
"164",239456,3.7,0.207142857142857,0.0575,0.264642857142857,1323.48918849891,189.069884071273,215.6431635,523.85,739.4931635,2.07865389254982,0.205113603988079,0.127904844016194,0.185876594179732,993.590685887479,141.941526555354,515.006573581082,564.381736381416,597.714759597166,4.32080200501253,0.0420715905409783,0.016359649122807,0.0345501082638569,987222.45108235,20147.3969608643,265231.770831726,318526.744360902,357262.933840298,2,7,"0",30,"1","4","2","0","salaried","1","1","1",0.142857142857143,0.285714285714286,1
"165",239460,3.3125,0.03125,0.106597222222222,0.137847222222222,1335.18821848229,267.037643696458,311.788306291667,161.827380941667,473.615687233333,2.70210030723196,0.0973466351709341,0.154171580859976,0.178299240943461,1063.35801655299,212.671603310598,466.029442986063,496.755343237908,682.158004324369,7.30134607034303,0.00947636737910294,0.0237688763448642,0.0317906193210145,1130730.27136751,45229.2108547004,217183.4417299,246765.871035412,465339.542863805,3,5,"0",50,"2","4","2","0","trader","1","1","1",0.8,1,0.8
"166",239463,3.0952380952381,0.0469387755102041,0.142460317460317,0.189399092970522,1432.71584865238,358.178962163095,404.147764761905,229.122448971429,633.270213733333,1.82532686985597,0.0977898147376264,0.297278268103924,0.302215373761335,1252.59368722988,313.148421807469,798.269110962748,532.567329331239,1099.50788668764,3.33181818181818,0.0095628478664193,0.0883743686868687,0.0913341321377036,1568990.94528814,98061.9340805086,637233.573517256,283627.960271008,1208917.59288832,2,4,"0",38,"2","4","2","0","farming","1","1","1",0.5,0.75,0.75
"167",239464,5.85714285714286,0.0178571428571429,0.025,0.0428571428571429,3374.23443111429,674.846886222857,121.636982142857,195.5510204,317.188002542857,4.51322841979339,0.0645497224367903,0.0676529605924462,0.088578517972214,1719.82300983562,343.964601967124,298.774082879159,706.874788986862,735.609602002346,20.3692307692308,0.00416666666666667,0.00457692307692308,0.00784615384615385,2957791.18516005,118311.647406402,89265.9526002824,499671.967305221,541121.486558049,2,5,"0",60,"2","2","2","0","farming","1","1","1",0.8,1,1
"168",239467,1.02173913043478,0,0,0,2240,560,0,0,0,0.145864991497895,0,0,0,404.592080709756,101.148020177439,0,0,0,0.0212765957446809,0,0,0,163694.75177305,10230.9219858156,0,0,0,2,4,"0",46,"2","4","3","0","trader","0","0","1",0,0,1
"169",240468,3.64444444444444,0.150674603174603,0.0498148148148148,0.200489417989418,4051.1006640118,1012.77516600295,194.986406044444,731.970634915556,926.95704096,4.30690226434551,0.257783029355001,0.136642684036032,0.26542726944361,1864.00293747961,466.000734369903,534.61564277865,1230.03202204139,1245.93254779356,18.5494071146245,0.0664520902234412,0.0186712231005709,0.0704516353642906,3474506.95093262,217156.684433289,285813.885503629,1512978.77524724,1552347.91365134,0,4,"1",22,"1","4","4","0","nonearning","1","1","1",1,1,1
"170",240471,2.14285714285714,0.142857142857143,0.0952380952380952,0.238095238095238,2651.70060142857,662.925150357143,223.129172857143,497.142857142857,720.27203,0.645497224367903,0.228217732293819,0.152145154862546,0.217838710296641,875.521281980496,218.880320495124,377.061713318617,794.197708382491,739.222175804251,0.416666666666667,0.0520833333333333,0.0231481481481481,0.0474537037037037,766537.515200771,47908.5947000482,142175.535650771,630750,546449.425200771,2,4,"0",45,"2","4","2","0","farming","1","0","1",0.25,0,1
"171",240475,3.2,0.05,0.0757575757575758,0.125757575757576,2927.961701375,975.987233791667,311.260501375,447,758.260501375,3.00840573236142,0.107256366573714,0.132228216470078,0.146068302591286,1371.24275629031,457.080918763435,624.27637338219,898.503806841736,957.054030028755,9.05050505050505,0.0115039281705948,0.0174843012308577,0.0213359490218994,1880306.69667863,208922.966297626,389720.99036322,807309.090909091,915952.41639428,1,3,"1",30,"2","4","2","0","nonearning","0","0","1",0,0,1
"172",240477,1.70833333333333,0.260416666666667,0,0.260416666666667,1532.95434200625,383.238585501563,0,494.696428566667,494.696428566667,0.790156836385636,0.405264272339399,0,0.405264272339399,744.084744471472,186.021186117868,0,749.554684537256,749.554684537256,0.624347826086956,0.164239130434783,0,0.164239130434783,553662.106955175,34603.8816846985,0,561832.225111745,561832.225111745,1,4,"0",26,"1","4","6","0","trader","1","1","1",0.5,0.5,1
"173",240478,2.33333333333333,0.544444444444444,0,0.544444444444444,2309.74174278667,577.435435696667,0,1012.20952372,1012.20952372,0.790569415042095,0.269110822748984,0,0.269110822748984,922.81532693365,230.703831733412,0,1064.95659615499,1064.95659615499,0.625,0.0724206349206349,0,0.0724206349206349,851588.127623659,53224.2579764787,0,1134132.55169402,1134132.55169402,0,4,"0",27,"1","4","5","0","farming","1","1","1",0.25,0.75,1
"174",240479,1.26666666666667,0.155555555555556,0,0.155555555555556,1060.462896825,265.11572420625,0,331.333333333333,331.333333333333,0.57476703355111,0.342145425314284,0,0.342145425314284,1025.42179675786,256.355449189466,0,789.994914088511,789.994914088511,0.330357142857143,0.117063492063492,0,0.117063492063492,1051489.86126612,65718.1163291328,0,624091.964285714,624091.964285714,2,4,"1",33,"2","4","5","0","farming","0","1","1",0.25,0.5,0.75
